item_id,app_name,genres
446600,Magi Trials,Casual
446600,Magi Trials,Indie
549111,Magi Trials - Wallpapers,Adventure
549111,Magi Trials - Wallpapers,Casual
549111,Magi Trials - Wallpapers,Indie
549112,Magi Trials - Avatars,Adventure
549112,Magi Trials - Avatars,Casual
549112,Magi Trials - Avatars,Indie
526780,Jumper Jape,Action
526780,Jumper Jape,Adventure
544260,Legendary Tracks Part 1: Imola,Racing
544260,Legendary Tracks Part 1: Imola,Simulation
544260,Legendary Tracks Part 1: Imola,Sports
511390,Base Raid,Action
511390,Base Raid,Indie
511390,Base Raid,Strategy
555760,Adrenaline Adventure,Action
555760,Adrenaline Adventure,Adventure
555760,Adrenaline Adventure,Indie
555760,Adrenaline Adventure,Racing
555760,Adrenaline Adventure,Simulation
547050,RYB,Indie
551520,Last Days of Spring 2,Casual
551520,Last Days of Spring 2,Indie
551520,Last Days of Spring 2,Simulation
556810,Last Days of Spring 2 Soundtrack and Directors Commentary,Casual
556810,Last Days of Spring 2 Soundtrack and Directors Commentary,Indie
551570,Sarab: Duji Tower,Adventure
551570,Sarab: Duji Tower,Indie
551570,Sarab: Duji Tower,RPG
557390,Koi-Koi Japan : UKIYOE tours Vol.3,Casual
438300,Shepherds of the Abyss,Action
438300,Shepherds of the Abyss,Indie
438300,Shepherds of the Abyss,RPG
438300,Shepherds of the Abyss,Strategy
398915,Armello - Seasons Board Skins Pack,Adventure
398915,Armello - Seasons Board Skins Pack,Indie
398915,Armello - Seasons Board Skins Pack,RPG
398915,Armello - Seasons Board Skins Pack,Strategy
528770,Twixel,Action
554640,拯救大魔王2 Rescue the Great Demon 2,Adventure
554640,拯救大魔王2 Rescue the Great Demon 2,Free to Play
554640,拯救大魔王2 Rescue the Great Demon 2,Indie
554640,拯救大魔王2 Rescue the Great Demon 2,RPG
546390,Brief Karate Foolish,Action
546390,Brief Karate Foolish,Casual
546390,Brief Karate Foolish,Free to Play
546390,Brief Karate Foolish,Indie
553820,DeathMetal,Action
553820,DeathMetal,Casual
553820,DeathMetal,Indie
538060,Doodle God: 8-bit Mania - Collector's Item,Casual
538060,Doodle God: 8-bit Mania - Collector's Item,Indie
538060,Doodle God: 8-bit Mania - Collector's Item,Simulation
522340,Ghostlords,Adventure
522340,Ghostlords,Indie
522340,Ghostlords,RPG
522340,Ghostlords,Strategy
556300,Age of Farming,Indie
556300,Age of Farming,Simulation
556300,Age of Farming,Early Access
544480,Draft Day Sports: Pro Basketball 2017,Indie
544480,Draft Day Sports: Pro Basketball 2017,Simulation
544480,Draft Day Sports: Pro Basketball 2017,Sports
544480,Draft Day Sports: Pro Basketball 2017,Strategy
454250,The Eyes of Ara,Adventure
454250,The Eyes of Ara,Indie
429350,Satellite Rush,Action
429350,Satellite Rush,Indie
555660,Red Forest,Action
555660,Red Forest,Adventure
555660,Red Forest,Indie
555520,Riddles of Fate: Wild Hunt Collector's Edition,Adventure
555520,Riddles of Fate: Wild Hunt Collector's Edition,Casual
556740,LEGRAND LEGACY: Tale of the Fatebounds,Action
556740,LEGRAND LEGACY: Tale of the Fatebounds,Adventure
556740,LEGRAND LEGACY: Tale of the Fatebounds,Indie
556740,LEGRAND LEGACY: Tale of the Fatebounds,RPG
556650,Clicker Heroes: Turkey Auto Clucker,Adventure
556650,Clicker Heroes: Turkey Auto Clucker,Casual
556650,Clicker Heroes: Turkey Auto Clucker,Free to Play
556650,Clicker Heroes: Turkey Auto Clucker,Indie
556650,Clicker Heroes: Turkey Auto Clucker,RPG
556650,Clicker Heroes: Turkey Auto Clucker,Simulation
556650,Clicker Heroes: Turkey Auto Clucker,Strategy
544190,Book Series - Alice in Wonderland,Adventure
544190,Book Series - Alice in Wonderland,Casual
544190,Book Series - Alice in Wonderland,Indie
497200,Enola - The Original Soundtrack,Adventure
497200,Enola - The Original Soundtrack,Casual
497200,Enola - The Original Soundtrack,Indie
361040,Doom & Destiny Advanced,Indie
361040,Doom & Destiny Advanced,RPG
557860,Azurea Juncture,Casual
550840,Fresh Body,Action
550840,Fresh Body,Adventure
550840,Fresh Body,Indie
550840,Fresh Body,RPG
550840,Fresh Body,Early Access
399820,Kopanito All-Stars Soccer,Action
399820,Kopanito All-Stars Soccer,Indie
399820,Kopanito All-Stars Soccer,Sports
500206,FSX Steam Edition: Night Environment: Rhode Island Add-On,Simulation
556890,Dreamcage Escape,Adventure
556890,Dreamcage Escape,Casual
556890,Dreamcage Escape,Indie
558200,Chains of Satinav Soundtrack,Adventure
558200,Chains of Satinav Soundtrack,Indie
464350,Screeps,Indie
464350,Screeps,Massively Multiplayer
464350,Screeps,Strategy
330950,Pure Chess - Steampunk Game Pack,Casual
330950,Pure Chess - Steampunk Game Pack,Indie
330950,Pure Chess - Steampunk Game Pack,Simulation
330950,Pure Chess - Steampunk Game Pack,Sports
330950,Pure Chess - Steampunk Game Pack,Strategy
512460,Drunk On Nectar,Action
512460,Drunk On Nectar,Indie
512460,Drunk On Nectar,Simulation
512460,Drunk On Nectar,Early Access
282560,RollerCoaster Tycoon World™,Simulation
282560,RollerCoaster Tycoon World™,Strategy
485420,Wolf Simulator,Action
485420,Wolf Simulator,Adventure
485420,Wolf Simulator,Indie
485420,Wolf Simulator,Simulation
496400,Renoir,Adventure
496400,Renoir,Indie
466546,The Phantom Limb Level Pack,Action
466546,The Phantom Limb Level Pack,Adventure
548410,Sleeping Valley - Soundtrack,Action
548410,Sleeping Valley - Soundtrack,Adventure
548410,Sleeping Valley - Soundtrack,Casual
548410,Sleeping Valley - Soundtrack,Indie
530060,Overcooked - The Lost Morsel,Action
530060,Overcooked - The Lost Morsel,Casual
530060,Overcooked - The Lost Morsel,Indie
530060,Overcooked - The Lost Morsel,Simulation
297660,Super Rad Raygun,Action
297660,Super Rad Raygun,Adventure
297660,Super Rad Raygun,Indie
494100,ENIGMA:,Adventure
494100,ENIGMA:,Indie
550850,The Art of Tahira,Adventure
550850,The Art of Tahira,Indie
550850,The Art of Tahira,RPG
550850,The Art of Tahira,Strategy
551290,Fantasy Grounds - Mini-Dungeon #011: Buta No Shiro (5E),Indie
551290,Fantasy Grounds - Mini-Dungeon #011: Buta No Shiro (5E),RPG
551290,Fantasy Grounds - Mini-Dungeon #011: Buta No Shiro (5E),Strategy
555680,Fantasy Grounds - 1 on 1 Adventures #8: Blood Brothers (3.5E/PFRPG),Indie
555680,Fantasy Grounds - 1 on 1 Adventures #8: Blood Brothers (3.5E/PFRPG),RPG
555680,Fantasy Grounds - 1 on 1 Adventures #8: Blood Brothers (3.5E/PFRPG),Strategy
552860,Fantasy Grounds - Mini-Dungeon #012: Nekh-ta-Nebi's Tomb (5E),Indie
552860,Fantasy Grounds - Mini-Dungeon #012: Nekh-ta-Nebi's Tomb (5E),RPG
552860,Fantasy Grounds - Mini-Dungeon #012: Nekh-ta-Nebi's Tomb (5E),Strategy
557300,Fantasy Grounds - Kingdoms (5E),Indie
557300,Fantasy Grounds - Kingdoms (5E),RPG
557300,Fantasy Grounds - Kingdoms (5E),Strategy
553360,Fantasy Grounds - Mini-Dungeon #013: The Case of the Scrupulous Pawnbroker (5E),Indie
553360,Fantasy Grounds - Mini-Dungeon #013: The Case of the Scrupulous Pawnbroker (5E),RPG
553360,Fantasy Grounds - Mini-Dungeon #013: The Case of the Scrupulous Pawnbroker (5E),Strategy
558220,A New Beginning - Final Cut Soundtrack,Adventure
558220,A New Beginning - Final Cut Soundtrack,Indie
558210,Memoria Soundtrack,Adventure
558210,Memoria Soundtrack,Indie
395620,Ittle Dew 2,Action
395620,Ittle Dew 2,Adventure
395620,Ittle Dew 2,Indie
395620,Ittle Dew 2,RPG
546790,Comit the Astrodian,Action
546790,Comit the Astrodian,Indie
536544,FSX Steam Edition: Toposim Scandinavia Add-On,Simulation
494520,FSX Steam Edition: Douglas F4D Skyray™ Add-On,Simulation
454540,LuckCatchers,Free to Play
454540,LuckCatchers,Indie
454540,LuckCatchers,Massively Multiplayer
454540,LuckCatchers,RPG
454540,LuckCatchers,Simulation
454540,LuckCatchers,Strategy
526980,Handball 17,Sports
555610,Gunmetal Arcadia Zero,Action
555610,Gunmetal Arcadia Zero,Adventure
555610,Gunmetal Arcadia Zero,Indie
556600,Gunmetal Arcadia Zero OST,Action
556600,Gunmetal Arcadia Zero OST,Adventure
556600,Gunmetal Arcadia Zero OST,Indie
558630,World of Guns: World War I Pack #1,Free to Play
558630,World of Guns: World War I Pack #1,Indie
558630,World of Guns: World War I Pack #1,Simulation
254300,Dofus,Adventure
254300,Dofus,Massively Multiplayer
254300,Dofus,RPG
254300,Dofus,Strategy
416040,CLASH,Action
416040,CLASH,Free to Play
416040,CLASH,Indie
416040,CLASH,Strategy
556030,Silence Artbook,Adventure
556030,Silence Artbook,Indie
556290,Silence Soundtrack,Adventure
556290,Silence Soundtrack,Indie
552010,DOFUS - Kerubim Pack,Adventure
552010,DOFUS - Kerubim Pack,Free to Play
552010,DOFUS - Kerubim Pack,Massively Multiplayer
552010,DOFUS - Kerubim Pack,RPG
552010,DOFUS - Kerubim Pack,Strategy
552140,CAGE,Action
552140,CAGE,Casual
552140,CAGE,Free to Play
552140,CAGE,Indie
390330,Mekazoo,Action
390330,Mekazoo,Adventure
390330,Mekazoo,Casual
390330,Mekazoo,Indie
549400,Ironclads 2: War of the Pacific,Simulation
549400,Ironclads 2: War of the Pacific,Strategy
541190,Nodiatis,Adventure
541190,Nodiatis,Free to Play
541190,Nodiatis,Indie
541190,Nodiatis,Massively Multiplayer
541190,Nodiatis,RPG
552850,Mekazoo Original Soundtrack,Indie
533860,Multimirror,Casual
533860,Multimirror,Indie
550070,Multimirror - Soundtrack,Casual
550070,Multimirror - Soundtrack,Indie
541380,PhysDrive,Action
541380,PhysDrive,Racing
546880,Steel Ocean - Steam's 1st Anniversary Gift Package,Free to Play
546880,Steel Ocean - Steam's 1st Anniversary Gift Package,Massively Multiplayer
546880,Steel Ocean - Steam's 1st Anniversary Gift Package,Simulation
485790,JOLT: Super Robot Racer,Action
485790,JOLT: Super Robot Racer,Racing
485790,JOLT: Super Robot Racer,Early Access
549960,Fabulous - Angela's Fashion Fever - Soundtrack,Adventure
549960,Fabulous - Angela's Fashion Fever - Soundtrack,Casual
549960,Fabulous - Angela's Fashion Fever - Soundtrack,Indie
549960,Fabulous - Angela's Fashion Fever - Soundtrack,Simulation
557470,Deponia Soundtrack,Adventure
557470,Deponia Soundtrack,Indie
554360,Delicious Emily's Christmas Carol - Soundtrack,Adventure
554360,Delicious Emily's Christmas Carol - Soundtrack,Casual
554360,Delicious Emily's Christmas Carol - Soundtrack,Indie
534840,Go! Go! Nippon! 2016,Adventure
550170,RPG Fighter League,Action
550170,RPG Fighter League,Indie
550170,RPG Fighter League,RPG
550170,RPG Fighter League,Early Access
553830,100nya,Indie
553830,100nya,Strategy
466480,Rage Pig,Action
466480,Rage Pig,Adventure
466480,Rage Pig,Indie
548710,Sandstorm,Action
548710,Sandstorm,Adventure
548710,Sandstorm,Casual
548710,Sandstorm,Indie
546960,Mechatroniks Attack,Action
546960,Mechatroniks Attack,Adventure
546960,Mechatroniks Attack,Indie
555630,A Magical High School Girl / 魔法の女子高生,Adventure
555630,A Magical High School Girl / 魔法の女子高生,Casual
555630,A Magical High School Girl / 魔法の女子高生,Indie
555630,A Magical High School Girl / 魔法の女子高生,RPG
489320,Fantasy Grounds - Deadlands: The 1880 Smith & Robards Catalog,Indie
489320,Fantasy Grounds - Deadlands: The 1880 Smith & Robards Catalog,RPG
489320,Fantasy Grounds - Deadlands: The 1880 Smith & Robards Catalog,Strategy
454070,Boundel: The Second Era,Indie
454070,Boundel: The Second Era,Massively Multiplayer
454070,Boundel: The Second Era,RPG
507030,Bicyclism EP,Action
507030,Bicyclism EP,Indie
507030,Bicyclism EP,Racing
507030,Bicyclism EP,Simulation
507030,Bicyclism EP,Sports
555590,Fantasy Grounds - Shaintar: Legends Arise (Savage Worlds),Indie
555590,Fantasy Grounds - Shaintar: Legends Arise (Savage Worlds),RPG
555590,Fantasy Grounds - Shaintar: Legends Arise (Savage Worlds),Strategy
377980,Mortos,Action
377980,Mortos,Casual
377980,Mortos,Indie
557250,Fantasy Grounds - Road to Destiny (PFRPG),Indie
557250,Fantasy Grounds - Road to Destiny (PFRPG),RPG
557250,Fantasy Grounds - Road to Destiny (PFRPG),Strategy
554560,Amaranthine Voyage: The Tree of Life Collector's Edition,Adventure
554560,Amaranthine Voyage: The Tree of Life Collector's Edition,Casual
422182,DROD: The City Beneath,Adventure
422182,DROD: The City Beneath,Indie
422182,DROD: The City Beneath,Strategy
452230,Spellstone,Adventure
452230,Spellstone,Free to Play
452230,Spellstone,RPG
452230,Spellstone,Strategy
556100,Don't open the doors! - Original Soundtrack,Action
556100,Don't open the doors! - Original Soundtrack,Adventure
556100,Don't open the doors! - Original Soundtrack,Indie
556100,Don't open the doors! - Original Soundtrack,RPG
528670,Elems,Casual
528670,Elems,Indie
522090,Medieval Defenders,Casual
522090,Medieval Defenders,Strategy
403640,Dishonored 2,Action
551500,Star Fight,Casual
551500,Star Fight,Simulation
525630,Resin,Action
525630,Resin,Adventure
525630,Resin,Indie
500940,GET THE GEMS,Action
500940,GET THE GEMS,Casual
500940,GET THE GEMS,Indie
545050,Badiya,Action
545050,Badiya,Adventure
545050,Badiya,Indie
545050,Badiya,RPG
545050,Badiya,Simulation
545050,Badiya,Strategy
545050,Badiya,Early Access
463250,One Tower,Free to Play
463250,One Tower,Strategy
463250,One Tower,Early Access
549670,Incursion The Thing,Action
549670,Incursion The Thing,Indie
549670,Incursion The Thing,Strategy
554530,CRACKHEAD,Casual
554530,CRACKHEAD,Indie
520910,Kokurase - Episode 1,Adventure
520910,Kokurase - Episode 1,Free to Play
520910,Kokurase - Episode 1,Indie
520910,Kokurase - Episode 1,RPG
549840,RPG Maker MV - FSM: Town of Beginnings Tiles,Design &amp; Illustration
549840,RPG Maker MV - FSM: Town of Beginnings Tiles,Web Publishing
550380,DoDonPachi Resurrection BLACK LABEL Original Sound Track,Action
536490,Perfect Fit - Totemland,Casual
536490,Perfect Fit - Totemland,Indie
557280,Welcome to the Game - Hacker Mode,Indie
557280,Welcome to the Game - Hacker Mode,Simulation
518740,Why is the Princess in a Magic Forest?!,Indie
555940,Fairyland: Fairy Power,Casual
555940,Fairyland: Fairy Power,Indie
555940,Fairyland: Fairy Power,Strategy
516680,Flying Baron 1916,Action
516680,Flying Baron 1916,Simulation
526800,Cubotrox,Action
526800,Cubotrox,Casual
526800,Cubotrox,Indie
546340,Dynamic,Action
546340,Dynamic,Adventure
546340,Dynamic,Casual
546340,Dynamic,Indie
512314,TS Marketplace: DB Sgns Container Wagon Pack,Simulation
512313,TS Marketplace: ÖBB Sgns Container Wagon Pack,Simulation
552670,Rite of Passage: The Perfect Show Collector's Edition,Adventure
552670,Rite of Passage: The Perfect Show Collector's Edition,Casual
448180,Train Simulator: DB BR 114 Loco Add-On,Simulation
507490,Ashes of the Singularity: Escalation,Indie
507490,Ashes of the Singularity: Escalation,Simulation
507490,Ashes of the Singularity: Escalation,Strategy
536780,Lost Grimoires: Stolen Kingdom,Adventure
536780,Lost Grimoires: Stolen Kingdom,Casual
549370,Fantasy Grounds - Starfall (PFRPG),Indie
549370,Fantasy Grounds - Starfall (PFRPG),RPG
549370,Fantasy Grounds - Starfall (PFRPG),Strategy
553670,Beholder - Original Soundtrack,Adventure
553670,Beholder - Original Soundtrack,Indie
553670,Beholder - Original Soundtrack,Strategy
534280,DLC: Crazy Sapper - Classic mode,Indie
511960,Gravity Shot : Planet Destroyer,Casual
511960,Gravity Shot : Planet Destroyer,Indie
511960,Gravity Shot : Planet Destroyer,Simulation
553130,Into The Unknown,Adventure
553130,Into The Unknown,Casual
553130,Into The Unknown,Free to Play
553130,Into The Unknown,Indie
548330,Wheely,Adventure
548330,Wheely,Casual
548330,Wheely,Indie
415200,Motorsport Manager,Racing
415200,Motorsport Manager,Simulation
415200,Motorsport Manager,Sports
415200,Motorsport Manager,Strategy
551380,Danse Macabre: The Last Adagio Collector's Edition,Adventure
551380,Danse Macabre: The Last Adagio Collector's Edition,Casual
552120,Orbit - Playing with Gravity,Casual
552120,Orbit - Playing with Gravity,Indie
552120,Orbit - Playing with Gravity,Simulation
525860,Garden Wars,Casual
525860,Garden Wars,Indie
525860,Garden Wars,Strategy
523880,peakvox Escape Virus HD,Action
523880,peakvox Escape Virus HD,Casual
523880,peakvox Escape Virus HD,Indie
539400,Son of a Witch,Action
539400,Son of a Witch,Adventure
539400,Son of a Witch,Indie
539400,Son of a Witch,Early Access
537200,Defense Of Greece TD,Casual
537200,Defense Of Greece TD,Indie
537200,Defense Of Greece TD,Strategy
491530,Notruf 112 | Emergency Call 112,Simulation
553700,Planet Explorers Official Soundtrack,Action
553700,Planet Explorers Official Soundtrack,Adventure
553700,Planet Explorers Official Soundtrack,Indie
553700,Planet Explorers Official Soundtrack,RPG
553700,Planet Explorers Official Soundtrack,Simulation
491495,FSX Steam Edition: North American XB-70 Valkyrie™ Add-On,Simulation
448182,TS Marketplace: Donner Pass Scenario Pack 01 Add-On,Simulation
553720,Imprisoned Light - Soundtrack,Action
553720,Imprisoned Light - Soundtrack,Adventure
553720,Imprisoned Light - Soundtrack,Indie
553720,Imprisoned Light - Soundtrack,RPG
545360,Sleight,Action
545360,Sleight,Indie
547560,Bloody Walls: Hardcore,Action
547560,Bloody Walls: Hardcore,Free to Play
547560,Bloody Walls: Hardcore,Indie
547561,Bloody Walls: Hardcore x2,Action
547561,Bloody Walls: Hardcore x2,Free to Play
547561,Bloody Walls: Hardcore x2,Indie
547562,Bloody Walls: Hardcore x2 Extended version,Action
547562,Bloody Walls: Hardcore x2 Extended version,Free to Play
547562,Bloody Walls: Hardcore x2 Extended version,Indie
390040,Small Radios Big Televisions,Adventure
390040,Small Radios Big Televisions,Indie
509653,Rocksmith® 2014 Edition - Remastered – Poison - “Talk Dirty To Me”,Casual
509653,Rocksmith® 2014 Edition - Remastered – Poison - “Talk Dirty To Me”,Simulation
509658,Rocksmith® 2014 Edition – Remastered – UBI30: 1986 Song Pack,Casual
509658,Rocksmith® 2014 Edition – Remastered – UBI30: 1986 Song Pack,Simulation
509655,Rocksmith® 2014 Edition - Remastered – Cinderella - “Nobody’s Fool”,Casual
509655,Rocksmith® 2014 Edition - Remastered – Cinderella - “Nobody’s Fool”,Simulation
509654,Rocksmith® 2014 Edition - Remastered – Kenny Loggins - “Danger Zone”,Casual
509654,Rocksmith® 2014 Edition - Remastered – Kenny Loggins - “Danger Zone”,Simulation
509657,Rocksmith® 2014 Edition - Remastered – Survivor - “Burning Heart”,Casual
509657,Rocksmith® 2014 Edition - Remastered – Survivor - “Burning Heart”,Simulation
509656,Rocksmith® 2014 Edition - Remastered – Robert Palmer - “Addicted To Love”,Casual
509656,Rocksmith® 2014 Edition - Remastered – Robert Palmer - “Addicted To Love”,Simulation
546330,SPACE MOUSE 35th Anniversary edition,Action
546330,SPACE MOUSE 35th Anniversary edition,Casual
546330,SPACE MOUSE 35th Anniversary edition,Indie
520620,Small Radios Big Televisions - Soundtrack,Adventure
520620,Small Radios Big Televisions - Soundtrack,Indie
516400,Freebie - Color Blind Pack (Yellow/Blue),Casual
516400,Freebie - Color Blind Pack (Yellow/Blue),Indie
543360,Relaxation balls,Action
543360,Relaxation balls,Adventure
543360,Relaxation balls,Casual
543360,Relaxation balls,Indie
543360,Relaxation balls,Simulation
550680,Fantasy Grounds - Mini-Dungeon #010: Ghastardly Deeds (5E),Indie
550680,Fantasy Grounds - Mini-Dungeon #010: Ghastardly Deeds (5E),RPG
550680,Fantasy Grounds - Mini-Dungeon #010: Ghastardly Deeds (5E),Strategy
554960,Fantasy Grounds - 1 on 1 Adventures #9: Legacy of Darkness (3.5E/PFRPG),Indie
554960,Fantasy Grounds - 1 on 1 Adventures #9: Legacy of Darkness (3.5E/PFRPG),RPG
554960,Fantasy Grounds - 1 on 1 Adventures #9: Legacy of Darkness (3.5E/PFRPG),Strategy
553930,Fantasy Grounds - Hellfrost: Lair of the Vermin Lord (Savage Worlds),Indie
553930,Fantasy Grounds - Hellfrost: Lair of the Vermin Lord (Savage Worlds),RPG
553930,Fantasy Grounds - Hellfrost: Lair of the Vermin Lord (Savage Worlds),Strategy
554480,Fantasy Grounds - 1 on 1 Adventures #10: Vengeance of Olindor (3.5E),Indie
554480,Fantasy Grounds - 1 on 1 Adventures #10: Vengeance of Olindor (3.5E),RPG
554480,Fantasy Grounds - 1 on 1 Adventures #10: Vengeance of Olindor (3.5E),Strategy
552100,Brick Rigs,Simulation
552100,Brick Rigs,Early Access
552830,Fantasy Grounds - Hellfrost: The Dark Seed (Savage Worlds),Indie
552830,Fantasy Grounds - Hellfrost: The Dark Seed (Savage Worlds),RPG
552830,Fantasy Grounds - Hellfrost: The Dark Seed (Savage Worlds),Strategy
545690,VOI,Casual
545690,VOI,Indie
543470,Trillion: God of Destruction - Deluxe Pack,RPG
543470,Trillion: God of Destruction - Deluxe Pack,Strategy
451780,Trillion: God of Destruction,RPG
451780,Trillion: God of Destruction,Strategy
549860,One Night Stand,Casual
549860,One Night Stand,Indie
549860,One Night Stand,Simulation
545960,Wild Animals - Animated Jigsaws,Casual
545960,Wild Animals - Animated Jigsaws,Simulation
549780,Rainbow Rage Squad,Indie
532730,Ace of Seafood - Original Soundtrack,Action
532730,Ace of Seafood - Original Soundtrack,Indie
545110,Driver Booster 4 for Steam,Utilities
546360,Driver Booster 4 Upgrade to Pro (Lifetime),Utilities
548020,Warmada,Action
548020,Warmada,Adventure
548020,Warmada,Indie
548020,Warmada,RPG
548020,Warmada,Simulation
501171,Pixel Puzzles Ultimate - Puzzle Pack: T.C.O.T.C,Action
501171,Pixel Puzzles Ultimate - Puzzle Pack: T.C.O.T.C,Casual
501171,Pixel Puzzles Ultimate - Puzzle Pack: T.C.O.T.C,Free to Play
501171,Pixel Puzzles Ultimate - Puzzle Pack: T.C.O.T.C,Indie
501171,Pixel Puzzles Ultimate - Puzzle Pack: T.C.O.T.C,Simulation
501171,Pixel Puzzles Ultimate - Puzzle Pack: T.C.O.T.C,Sports
501171,Pixel Puzzles Ultimate - Puzzle Pack: T.C.O.T.C,Strategy
461810,CAFE 0 ~The Sleeping Beast~,Adventure
461810,CAFE 0 ~The Sleeping Beast~,Casual
461810,CAFE 0 ~The Sleeping Beast~,Indie
543160,SuperMoose,Adventure
543160,SuperMoose,Casual
543160,SuperMoose,Indie
534350,Ancient Rome 2,Casual
534350,Ancient Rome 2,Simulation
534350,Ancient Rome 2,Strategy
413110,Hero's Song™,Action
413110,Hero's Song™,RPG
413110,Hero's Song™,Simulation
413110,Hero's Song™,Early Access
544440,Next Stop 2,Casual
544440,Next Stop 2,Simulation
544440,Next Stop 2,Strategy
509820,Super Grav,Action
509820,Super Grav,Adventure
509820,Super Grav,Indie
509820,Super Grav,Racing
547470,Apokalypsis,Action
465291,Moto Racer 4 - Space Dasher,Racing
551330,Sea of Lies: Mutiny of the Heart Collector's Edition,Adventure
551330,Sea of Lies: Mutiny of the Heart Collector's Edition,Casual
299250,European Ship Simulator,Simulation
403980,World Ship Simulator,Simulation
547840,Interfectorem,Adventure
487350,Pirate Pop Plus,Action
487350,Pirate Pop Plus,Casual
487350,Pirate Pop Plus,Indie
551110,WayOut,Casual
551110,WayOut,Indie
534030,Pirate Pop Plus Original Soundtrack,Action
534030,Pirate Pop Plus Original Soundtrack,Casual
534030,Pirate Pop Plus Original Soundtrack,Indie
517831,Call of Duty®: Infinite Warfare - Digital Deluxe Edition,Action
517831,Call of Duty®: Infinite Warfare - Digital Deluxe Edition,Adventure
420490,Call of Duty®: Infinite Warfare - Season Pass,Action
420490,Call of Duty®: Infinite Warfare - Season Pass,Adventure
363930,Dead Age,Action
363930,Dead Age,Adventure
363930,Dead Age,Casual
363930,Dead Age,Indie
363930,Dead Age,RPG
363930,Dead Age,Simulation
363930,Dead Age,Strategy
510940,Moto Racer 4 - Season Pass,Racing
535910,Meow-Jong,Casual
535910,Meow-Jong,Simulation
535910,Meow-Jong,Strategy
292730,Call of Duty®: Infinite Warfare,Action
292730,Call of Duty®: Infinite Warfare,Adventure
437550,Melon Simulator™,Action
437550,Melon Simulator™,Indie
437550,Melon Simulator™,Simulation
437550,Melon Simulator™,Early Access
549900,Leviathan Starblade,Action
549380,Fantasy Grounds - D&D Volo's Guide to Monsters,Indie
549380,Fantasy Grounds - D&D Volo's Guide to Monsters,RPG
549380,Fantasy Grounds - D&D Volo's Guide to Monsters,Strategy
551080,Rescue your chickens,Action
551080,Rescue your chickens,Indie
461430,EmergeNYC,Action
461430,EmergeNYC,Casual
461430,EmergeNYC,Indie
461430,EmergeNYC,Racing
461430,EmergeNYC,RPG
461430,EmergeNYC,Simulation
461430,EmergeNYC,Strategy
461430,EmergeNYC,Early Access
514683,Football Manager Touch 2017 Starting from the Bottom Challenge,Simulation
514683,Football Manager Touch 2017 Starting from the Bottom Challenge,Sports
551300,End of the Mine Soundtrack,Action
551300,End of the Mine Soundtrack,Adventure
551300,End of the Mine Soundtrack,Indie
514685,Football Manager Touch 2017 Fixture Pile-Up Challenge,Simulation
514685,Football Manager Touch 2017 Fixture Pile-Up Challenge,Sports
514684,Football Manager Touch 2017 Rise from the Ashes Challenge,Simulation
514684,Football Manager Touch 2017 Rise from the Ashes Challenge,Sports
489842,Football Manager Touch 2017 - Attribute Masking,Simulation
489842,Football Manager Touch 2017 - Attribute Masking,Sports
489840,Football Manager Touch 2017 - All Job Applications,Simulation
489840,Football Manager Touch 2017 - All Job Applications,Sports
489844,Football Manager Touch 2017 - Design a Son,Simulation
489844,Football Manager Touch 2017 - Design a Son,Sports
489843,Football Manager Touch 2017 - Board-Override,Simulation
489843,Football Manager Touch 2017 - Board-Override,Sports
489846,Football Manager Touch 2017 - National Management,Simulation
489846,Football Manager Touch 2017 - National Management,Sports
489847,Football Manager Touch 2017 - No Loan Restrictions,Simulation
489847,Football Manager Touch 2017 - No Loan Restrictions,Sports
489841,Football Manager Touch 2017 - All Players Interested,Simulation
489841,Football Manager Touch 2017 - All Players Interested,Sports
489845,Football Manager Touch 2017 - Foreign Influx,Simulation
489845,Football Manager Touch 2017 - Foreign Influx,Sports
489848,Football Manager Touch 2017 - No Sacking,Simulation
489848,Football Manager Touch 2017 - No Sacking,Sports
305720,Heroes of Issachar,Action
305720,Heroes of Issachar,Adventure
305720,Heroes of Issachar,Indie
305720,Heroes of Issachar,RPG
305720,Heroes of Issachar,Simulation
305720,Heroes of Issachar,Strategy
305720,Heroes of Issachar,Early Access
508710,Project Lounge,Casual
508710,Project Lounge,Indie
508710,Project Lounge,Early Access
509890,Heroes of Issachar - Developer's Edition,Action
509890,Heroes of Issachar - Developer's Edition,Adventure
509890,Heroes of Issachar - Developer's Edition,Indie
509890,Heroes of Issachar - Developer's Edition,RPG
509890,Heroes of Issachar - Developer's Edition,Simulation
509890,Heroes of Issachar - Developer's Edition,Strategy
537180,Digimon Masters Online,Action
537180,Digimon Masters Online,Adventure
537180,Digimon Masters Online,Casual
537180,Digimon Masters Online,Free to Play
537180,Digimon Masters Online,Massively Multiplayer
537180,Digimon Masters Online,RPG
529410,Kittypocalypse - Ungoggled,Action
529410,Kittypocalypse - Ungoggled,Casual
529410,Kittypocalypse - Ungoggled,Indie
529410,Kittypocalypse - Ungoggled,Strategy
376958,Train Simulator: Chessie System U30C Loco Add-On,Simulation
467820,Zero G Arena,Action
467820,Zero G Arena,Indie
467820,Zero G Arena,Early Access
502361,Sengoku Jidai: Mandate of Heaven,Strategy
553190,Woodle Tree 2: Worlds - Soundtrack,Action
553190,Woodle Tree 2: Worlds - Soundtrack,Adventure
553190,Woodle Tree 2: Worlds - Soundtrack,Massively Multiplayer
